id,xdeal,ydeal
10000,530.737101006093,637.2008157607686
10002,531.1659606991066,642.9771137094574
10003,523.2709365470423,631.273132221666
10004,524.478265764836,625.9846355537543
10005,496.3574673385997,56.61795271753199
10012,529.4973743911753,647.6732659888186
10014,544.5965089709405,658.3483622108556
10015,542.2532082078894,655.8653406817537
10018,530.5432149103879,653.8311635443694
10019,635.4085203559932,601.3292661248032
10021,171.58058044594742,407.8964415831426
10022,537.9955723637222,643.7834780938521
10023,265.33583401017074,188.87851058933623
10026,174.73752455946112,417.29236019610624
10027,538.6217790306027,637.9531619541667
10032,470.42632065078845,283.76143109653964
10037,392.92231769049084,550.1077415205318
10041,514.1715561519457,632.9668990398951
10043,233.29783784996442,176.41462352023933
10045,540.0448649860382,642.0325767975082
10046,535.2290132153892,635.0599288693355
10049,545.6304166312483,653.5069019827217
10050,228.04097358342554,185.55181548439518
10051,537.0678190464035,636.1982397085857
10053,521.3622327178708,625.9793478692535
10056,545.7182184560766,644.4188283942427
10058,531.5029853126593,638.1178485950533
10060,263.2611326836793,211.439541545929
10068,264.5398267807666,192.7042104218359
10077,213.14918108147194,424.1395402509127
10080,267.3167498522965,191.12722946004604
10081,536.6304036596737,665.9013795118503
10082,531.7847305333985,641.8102492209083
10083,537.4517320957191,662.6604866684919
10084,540.2684703402972,637.1109950912785
10085,539.728519791099,651.3518729419043
10088,264.0487189706559,186.78485348452415
10089,455.43962789797297,267.32188334383113
10090,522.4246184460553,640.0102553577475
10092,481.13757964481675,346.8587812850483
10093,486.2244985571206,334.13061124724845
10094,544.0361931373473,645.8680368725771
10095,123.45961095971349,287.0508235686541
10098,447.2885423025166,248.46195605837832
10101,537.8230291768588,663.715295495938
10107,540.7600667947311,652.3952900025919
10108,453.84761159843225,256.38922741774667
10109,485.49346215318315,357.8897271839238
10111,622.6917323444287,605.8099851398994
10112,261.8605276976501,204.65590303214805
10115,164.96863988455118,407.18887408312946
10117,538.8491830687656,663.0115657949993
10118,127.93394354292336,267.51557961939983
10121,393.8937207185486,539.9797743235849
10123,532.9455368526742,650.8525204048882
10127,144.69423944886387,377.1429338851326
10134,544.7496189504509,648.9468619752897
10135,266.5558488913903,203.4627648696685
10136,540.5230809039149,659.8512812788575
10137,522.2603825203154,624.3010177212253
10141,542.4859078747988,638.0808328639644
10142,480.84081008189986,336.625084939715
10143,541.3602130712525,640.3773315097848
10145,184.017192358951,244.64754617478687
10146,530.1729188933803,642.6796955125368
10147,535.4512433266482,666.2795970142353
10150,540.1931018837114,657.8482070589814
10151,542.4200834492262,651.2117131629453
10152,530.9199564879796,629.6174378652928
10155,192.3819312029624,248.42579033939003
10157,470.94921499168004,281.64028383948164
10160,198.95126175539556,426.13018085096
10161,464.82711980162406,261.8711347457929
10162,175.545651169956,420.30495262890935
10163,174.09107954647905,419.65415786573067
10164,606.7790772402286,614.2840449824358
10167,524.6652985013056,631.6088513386027
10170,207.1039098599698,423.1130129636668
10172,531.3589459267686,645.5027980381168
10173,474.0304556568448,282.68407611143095
10174,469.83743165311955,265.72626782432417
10178,535.7652594282197,623.6823351280269
10181,631.8099287601997,602.4787951657125
10183,485.7812940835228,455.20376248909525
10185,545.5006921278189,646.6905806810901
10186,484.7350584801395,346.09026609738686
10188,484.18879186698103,341.7516708449156
10190,268.39180382484176,219.5925028613413
10192,536.7326821091683,633.0518688307382
10193,545.3868213337322,650.3718751074499
10194,539.9958807802655,648.6113471473957
10196,471.01858701949794,687.8646700839151
10204,144.48450204369334,354.32083424941106
10205,539.7551394728266,645.7895712895304
10206,101.77171410297827,299.67441750621924
10214,613.8510082523173,622.3054277553855
10215,528.824287346772,641.222680844533
